what,kind,bundleId,bundleVersion,description,time
java.vm.specification.version,sysinfo,,,"1.7",1386898424085
java.vm.vendor,sysinfo,,,"Oracle Corporation",1386898424085
java.vm.version,sysinfo,,,"21.0-b17",1386898424085
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1386898424141
started,bundle,org.tigris.subversion.subclipse.core,1.0.7,"org.tigris.subversion.subclipse.core",1386898424657
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1386898424760
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1386898425163
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1386898425761
started,bundle,org.tigris.subversion.subclipse.ui,1.0.5,"org.tigris.subversion.subclipse.ui",1386898426137
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1386898426968
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1386898428073
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386898428162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386898430021
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386898431197
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386898431364
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1386898432674
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1386898433000
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1386898433190
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1386898433323
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1386898433609
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1386898433880
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1386898434722
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1386898435424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386898436389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386898454697
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386898466756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386898538477
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386898563177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386899082440
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386899102786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386899106060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386899108238
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386899137464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386899203113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386899205833
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386899206610
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386899213524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386899214341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386900795482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386900814840
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386958201003
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386958237744
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386958262675
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386958265673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386958374327
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1386958385834
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386958391272
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1386958399549
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1386958399617
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1386958399651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386958406573
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386958406722
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386958413741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386958413879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386958416481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386958416622
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1386958607138
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1386958607177
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386958670757
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1386958763133
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386958763590
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1386958764779
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386958766500
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386958770385
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386958772722
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386958772859
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386958785931
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386958789417
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386958789545
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386958791205
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386958799935
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386958809445
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386958812784
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386958819610
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386958825585
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1386958850549
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1386958850565
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1386958850734
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1386958850781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386958851768
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1386958868979
started,bundle,org.eclipse.core.externaltools,1.0.100.v20110506,"org.eclipse.core.externaltools",1386958869089
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.ui",1386958877064
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1386958878882
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1386958879102
started,bundle,org.eclipse.wst.validation.ui,1.2.300.v201201050300,"org.eclipse.wst.validation.ui",1386958879941
started,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1386958880816
started,bundle,org.eclipse.mylyn.wikitext.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.ui",1386958881126
started,bundle,org.eclipse.mylyn.wikitext.core,1.5.1.v20110720-0100,"org.eclipse.mylyn.wikitext.core",1386958881273
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386958883170
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.properties",1386958883294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386958897030
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386958902042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1386958902062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386958912577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386958991759
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1386958991973
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386959125058
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386959127104
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386959151273
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386959203040
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386959205695
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386959216411
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386959276465
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386959277800
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386959280091
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386959300895
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1386959518995
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1386959519075
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1386959519183
error,log,,,"Core exception while retrieving the content description",1386959520143
error,log,,,"Core exception while retrieving the content description",1386959520147
error,log,,,"Core exception while retrieving the content description",1386959520152
error,log,,,"Core exception while retrieving the content description",1386959520155
error,log,,,"Core exception while retrieving the content description",1386959520158
error,log,,,"Core exception while retrieving the content description",1386959520162
error,log,,,"Core exception while retrieving the content description",1386959536039
error,log,,,"Core exception while retrieving the content description",1386959536043
error,log,,,"Core exception while retrieving the content description",1386959536210
error,log,,,"Core exception while retrieving the content description",1386959536213
error,log,,,"Core exception while retrieving the content description",1386959537070
error,log,,,"Core exception while retrieving the content description",1386959537073
error,log,,,"Core exception while retrieving the content description",1386959537089
error,log,,,"Core exception while retrieving the content description",1386959537112
error,log,,,"Core exception while retrieving the content description",1386959537171
error,log,,,"Core exception while retrieving the content description",1386959537175
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1386959537410
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1386959537529
error,log,,,"Core exception while retrieving the content description",1386959544418
error,log,,,"Core exception while retrieving the content description",1386959544445
error,log,,,"Core exception while retrieving the content description",1386959544447
error,log,,,"Core exception while retrieving the content description",1386959544459
error,log,,,"Core exception while retrieving the content description",1386959544466
error,log,,,"Core exception while retrieving the content description",1386959544468
error,log,,,"Core exception while retrieving the content description",1386959544471
error,log,,,"Core exception while retrieving the content description",1386959544474
error,log,,,"Core exception while retrieving the content description",1386959544480
error,log,,,"Core exception while retrieving the content description",1386959544482
error,log,,,"Core exception while retrieving the content description",1386959544485
error,log,,,"Core exception while retrieving the content description",1386959544487
error,log,,,"Core exception while retrieving the content description",1386959544497
error,log,,,"Core exception while retrieving the content description",1386959544499
error,log,,,"Core exception while retrieving the content description",1386959544500
error,log,,,"Core exception while retrieving the content description",1386959544502
error,log,,,"Core exception while retrieving the content description",1386959544506
error,log,,,"Core exception while retrieving the content description",1386959544508
error,log,,,"Core exception while retrieving the content description",1386959544510
error,log,,,"Core exception while retrieving the content description",1386959544512
error,log,,,"Core exception while retrieving the content description",1386959544516
error,log,,,"Core exception while retrieving the content description",1386959544518
error,log,,,"Core exception while retrieving the content description",1386959544520
error,log,,,"Core exception while retrieving the content description",1386959544522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1386959545194
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386959548010
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386959550325
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386960010330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386960014286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386960015672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386960024095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386960027560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386960033028
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386960317565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386960344567
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1386960630648
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386960632016
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386960806215
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386960842609
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386960867238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1386961174627
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386961210213
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386961232812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1386961417872
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1386961418614
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386961418755
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386961443297
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386961453364
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386961465637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961474195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1386961474240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961478992
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386961480210
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386961480549
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1386961484386
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1386961484855
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961499936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961562270
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386961571961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961583443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961724191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961726851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961726875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961727300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961737542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961738083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961763574
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386961765429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1386961770494
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1386961773901
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1386961775105
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386961776109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961800348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961800452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961811522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961814036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961815086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961859111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961881931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961887678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961889760
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961890825
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386961896103
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1386961906963
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386961915597
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961917644
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1386961931345
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1386961932437
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386961965475
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1386961970312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1386961975407
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1386961977262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1386961981622
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1386961982286
