what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1387000579027
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1387000579214
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1387000579287
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1387000579338
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1387000579406
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1387000579446
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1387000579519
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1387000579519
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1387000579675
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1387000579852
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1387000579906
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1387000579977
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1387000580029
started,bundle,org.eclipse.jst.j2ee.ui,1.1.501.v201108231700,"org.eclipse.jst.j2ee.ui",1387000580107
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1387000580202
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1387000580250
started,bundle,org.eclipse.jst.jee.ui,1.0.400.v201105122000,"org.eclipse.jst.jee.ui",1387000580396
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1387000580464
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1387000580482
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1387000580559
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1387000580701
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1387000580731
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1387000580864
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1387000580916
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1387000580916
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1387000580946
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1387000580967
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1387000581028
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1387000581096
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1387000581206
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1387000581277
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1387000581376
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1387000581394
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1387000581486
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1387000581536
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1387000581580
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1387000581580
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1387000581605
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1387000581690
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1387000581752
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1387000581776
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1387000581816
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1387000581831
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1387000581906
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1387000581989
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1387000582022
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1387000582104
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1387000582171
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1387000582230
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1387000582308
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1387000582381
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1387000582439
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1387000582441
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1387000582508
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1387000582564
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1387000582584
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1387000582624
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1387000582650
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1387000582721
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1387000582879
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1387000582973
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1387000583067
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1387000583116
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1387000583182
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1387000583248
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1387000583425
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1387000583504
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1387000583593
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1387000583671
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1387000583758
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1387000583785
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1387000583846
os,sysinfo,,,"win32",1387000583853
arch,sysinfo,,,"x86",1387000583853
ws,sysinfo,,,"win32",1387000583853
locale,sysinfo,,,"en_US",1387000583853
processors,sysinfo,,,"4",1387000583854
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1387000583854
java.runtime.version,sysinfo,,,"1.7.0-b147",1387000583854
java.specification.name,sysinfo,,,"Java Platform API Specification",1387000583854
java.specification.vendor,sysinfo,,,"Oracle Corporation",1387000583854
java.specification.version,sysinfo,,,"1.7",1387000583854
java.vendor,sysinfo,,,"Oracle Corporation",1387000583854
java.version,sysinfo,,,"1.7.0",1387000583854
java.vm.info,sysinfo,,,"mixed mode, sharing",1387000583854
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1387000583854
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1387000583854
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1387000583854
java.vm.specification.version,sysinfo,,,"1.7",1387000583854
java.vm.vendor,sysinfo,,,"Oracle Corporation",1387000583854
java.vm.version,sysinfo,,,"21.0-b17",1387000583854
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1387000583982
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1387000584703
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1387000586557
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1387000588280
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1387000589534
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1387000589534
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1387000589975
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1387000591070
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1387000592662
started,bundle,org.tigris.subversion.subclipse.core,1.0.7,"org.tigris.subversion.subclipse.core",1387000597539
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1387000598250
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1387000599499
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1387000600620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000602694
started,bundle,org.tigris.subversion.subclipse.ui,1.0.5,"org.tigris.subversion.subclipse.ui",1387000603636
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1387000604720
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1387000604828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000605373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000615974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000619622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000631082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000634170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000637830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000643475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000647090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000649415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000652628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000654547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000663960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000668417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000670148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000671656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000681662
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000683799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000685306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000688839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000689629
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000690384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000701045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000705568
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000719670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000724768
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000741086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000744038
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000746511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000748654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000750682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000752213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000753989
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000757135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000778758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000780668
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000782382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000785538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000786517
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000859182
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387000871509
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387001029819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387001038113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387001040347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387001042386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387001189641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387001201420
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387001202377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387001204939
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387045817574
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387045821054
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387045917684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387045918705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387045976188
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387045987960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046007337
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046009085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046231975
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046234706
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046356466
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1387046361427
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1387046361521
started,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1387046361661
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1387046361739
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1387046361786
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1387046361911
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1387046361942
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1387046362223
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1387046362223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1387046363752
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1387046363892
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1387046364469
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1387046364625
started,bundle,org.eclipse.jpt.jaxb.core,1.0.1.v201108080010,"org.eclipse.jpt.jaxb.core",1387046364734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1387046365000
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1387046369295
started,bundle,org.eclipse.jst.ws.annotations.core,1.1.0.v201104031139,"org.eclipse.jst.ws.annotations.core",1387046370395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1387046370953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1387046370969
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1387046370984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1387046372029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1387046372107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1387046375354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1387046375853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1387046375900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1387046375931
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1387046375947
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1387046375978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1387046376009
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1387046376056
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1387046376087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1387046376119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1387046376150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1387046376197
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1387046376212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1387046376243
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1387046376290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1387046376306
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1387046378849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046380784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046393452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046394924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046472325
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046474682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046482935
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046484216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046551730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046554055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046628273
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046630832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046719538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046722222
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046727777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046738338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046810896
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387046813346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387047407125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387047409717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387047430659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387047443337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387047686776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387047689475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387047812815
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387047815297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387049101040
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387049103568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387049119499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387049133477
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387049156738
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387049158751
